time_s,battery,motors,esc,shell
692.5,28.1689829563407,32.41957523869752,29.119009969762146,26.93177572338277
693.0,28.170889198569057,32.415110407164036,29.117773126390034,26.931835590366575
693.5,28.17278716743641,32.41063059383134,29.116526702455303,26.931887603592543
694.0,28.1746768635374,32.40613583291292,29.11527070696053,26.931931763684247
694.5,28.17655828747587,32.40162615847828,29.114005148882313,26.931968071334097
695.0,28.178431439864994,32.397101604453724,29.11273003717139,26.931996527302317
695.5,28.18029632132709,32.392562204623175,29.11144538075314,26.932017132416547
696.0,28.182152932493807,32.388007992629014,29.110151188527993,26.932029887570934
696.5,28.184001274005936,32.38343900197276,29.108847469371767,26.932034793725506
697.0,28.18584134651354,32.378855266016046,29.107534232136004,26.932031851905606
697.5,28.18767315067589,32.37425681798118,29.106211485648373,26.932021063201034
698.0,28.189496687161466,32.36964369095216,29.10487923871301,26.932002428765543
698.5,28.19131195664795,32.36501591787527,29.103537500110804,26.931975949816035
699.0,28.1931189598223,32.360373531560015,29.10218627859979,26.931941627632057
699.5,28.19491769738056,32.35571656467971,29.100825582915547,26.931899463555055
700.0,28.19670817002799,32.35104504977244,29.099455421771438,26.931849458987813
700.5,28.198490378479107,32.346359019241675,29.098075803858933,26.93179161539365
701.0,28.200264323457475,32.34165850535709,29.096686737848017,26.93172593429597
701.5,28.202030005695974,32.33694354025522,29.095288232387475,26.931652417277576
702.0,28.203787425936525,32.33221415594039,29.093880296105112,26.931571065979995
702.5,28.205536584930258,32.32747038428528,29.092462937608218,26.931481882102958
703.0,28.207277483437394,32.3227122570317,29.091036165483786,26.931384867403665
703.5,28.20901012222737,32.31793980579141,29.089599988298744,26.931280023696388
704.0,28.21073450207865,32.31315306204675,29.08815441460041,26.931167352851617
704.5,28.21245062377892,32.30835205715135,29.086699452916605,26.931046856795717
705.0,28.214158488124895,32.3035368223309,29.085235111756106,26.930918537510138
705.5,28.2158580959225,32.29870738868385,29.083761399608818,26.930782397030896
706.0,28.21754944798664,32.29386378718215,29.08227832494606,26.930638437448067
706.5,28.219232545141324,32.28900604867192,29.080785896220902,26.930486660905217
707.0,28.2209073882197,32.28413420387403,29.07928412186834,26.93032706959866
707.5,28.222573978063963,32.279248283385016,29.07777301030569,26.930159665777126
708.0,28.224232315525285,32.27434831767766,29.07625256993265,26.929984451741063
708.5,28.225882401464048,32.269434337101586,29.0747228091318,26.929801429842087
709.0,28.227524236749503,32.26450637188407,29.073183736268618,26.929610602482512
709.5,28.22915782226005,32.25956445213069,29.071635359691925,26.929411972114792
710.0,28.230783158883014,32.25460860782596,29.070077687734056,26.92920554124089
710.5,28.232400247514818,32.24963886883404,29.068510728710976,26.92899131241188
711.0,28.234009089060805,32.24465526489928,29.066934490922733,26.92876928822733
711.5,28.23560968443536,32.2396578256471,29.065348982653575,26.928539471334773
712.0,28.237202034561847,32.23464658058447,29.063754212172114,26.92830186442933
712.5,28.23878614037261,32.22962155910051,29.06215018773173,26.92805647025301
713.0,28.240362002808865,32.224582790467366,29.060536917570687,26.927803291594273
713.5,28.241929622820862,32.219530303840656,29.05891440991229,26.927542331287555
714.0,28.243489001367777,32.21446412826015,29.057282672965187,26.92727359221277
714.5,28.245040139417654,32.20938429265044,29.05564171492358,26.9269970772948
715.0,28.246583037947516,32.204290825821545,29.05399154396747,26.92671278950297
715.5,28.248117697943258,32.19918375646955,29.052332168262694,26.926420731850612
716.0,28.249644120399637,32.19406311317721,29.050663595961282,26.92612090739459
716.5,28.25116230632034,32.1889289244146,29.048985835201677,26.925813319234692
717.0,28.252672256717915,32.18378121853965,29.047298894108792,26.92549797051339
717.5,28.254173972613728,32.178620023798885,29.045602780794297,26.92517486441517
718.0,28.255667455038008,32.17344536832786,29.04389750335679,26.924844004166175
718.5,28.257152705029796,32.16825728015192,29.042183069882014,26.924505393033712
719.0,28.258629723637,32.16305578718675,29.040459488442934,26.924159034325783
719.5,28.260098511916283,32.1578409172389,29.03872676710006,26.923804931390634
720.0,28.261559070933174,32.15261269800641,29.036984913901506,26.923443087616363
720.5,28.2630114017619,32.147371157079476,29.03523393688323,26.9230735064304
721.0,28.2644555054855,32.14211632194099,29.033473844069135,26.922696191299053
721.5,28.265891383195765,32.136848219966964,29.031704643471357,26.92231114572718
722.0,28.26731903599324,32.13156687842741,29.029926343090324,26.92191837325771
722.5,28.268738464987166,32.12627232448665,29.02813895091498,26.92151787747116
723.0,28.270149671295542,32.12096458520398,29.0263424749229,26.92110966198527
723.5,28.27155265604506,32.1156436875342,29.02453692308046,26.92069373045456
724.0,28.27294742037111,32.110309658328276,29.02272230334296,26.92027008656993
724.5,28.274333965417725,32.104962524333814,29.020898623654887,26.919838734058203
725.0,28.27571229233763,32.09960231219566,29.019065891949936,26.919399676681735
725.5,28.277082402292137,32.09422904845633,29.017224116151226,26.91895291823812
726.0,28.278444296451312,32.088842759556655,29.015373304171476,26.91849846255957
726.5,28.2797979759938,32.083443471836404,29.013513463913,26.918036313512687
727.0,28.28114344210684,32.078031211534665,29.011644603267996,26.91756647499807
727.5,28.282480695986237,32.07260600479043,29.009766730118656,26.91708895094979
728.0,28.283809738836396,32.067167877643215,29.007879852337226,26.916603745335124
728.5,28.285130571870354,32.06171685603351,29.005983977786173,26.91611086215414
729.0,28.28644319630962,32.05625296580325,29.004079114318415,26.91561030543926
729.5,28.287747613384283,32.050776232696535,29.002165269777265,26.915102079255007
730.0,28.289043824332907,32.045286682359915,29.000242451996712,26.914586187697466
730.5,28.290331830402636,32.03978434034303,28.998310668801423,26.914062634894094
731.0,28.291611632849083,32.03426923209918,28.99636992800697,26.913531425003214
731.5,28.292883232936333,32.028741382985686,28.994420237419888,26.91299256221373
732.0,28.29414663193694,32.02320081826451,28.992461604837843,26.912446050744677
732.5,28.295401831131926,32.01764756310274,28.990494038049576,26.911891894844985
733.0,28.29664883181067,32.01208164257298,28.988517544835304,26.91133009879303
733.5,28.297887635271138,32.0065030816541,28.9865321329666,26.910760666896294
734.0,28.29911824281953,32.00091190523142,28.98453781020652,26.910183603491134
734.5,28.300340655770526,31.99530813809747,28.98253458430986,26.909598912942215
735.0,28.301554875447152,31.98969180495226,28.980522463023078,26.909006599642396
735.5,28.302760903180854,31.98406293040398,28.97850145408455,26.908406668012276
736.0,28.303958740311316,31.978421538969258,28.97647156522453,26.907799122499853
736.5,28.305148388186694,31.972767655073824,28.974432804165303,26.907183967580238
737.0,28.30632984816333,31.967101303052857,28.97238517862138,26.906561207755317
737.5,28.30750312160592,31.96142250715161,28.970328696299475,26.90593084755335
738.0,28.3086682098874,31.955731291525694,28.968263364898576,26.905292891528745
738.5,28.30982511438907,31.950027680241647,28.966189192110107,26.90464734426166
739.0,28.31097383650041,31.944311697277442,28.96410618561805,26.903994210357837
739.5,28.31211437761914,31.938583366522835,28.96201435309888,26.903333494448077
740.0,28.313246739151168,31.932842711779927,28.959913702221854,26.902665201188086
740.5,28.314370922510705,31.927089756763564,28.957804240648954,26.901989335258065
741.0,28.315486929120084,31.92132452510174,28.955685976034943,26.90130590136249
741.5,28.316594760409828,31.915547040336207,28.95355891602759,26.900614904229712
742.0,28.317694417818586,31.909757325922783,28.951423068267616,26.899916348611782
742.5,28.318785902793195,31.90395540523184,28.949278440388866,26.89921023928406
743.0,28.319869216788618,31.89814130154872,28.947125040018307,26.898496581044924
743.5,28.320944361267834,31.89231503807423,28.944962874776138,26.897775378715494
744.0,28.32201133770201,31.886476637925057,28.942791952275854,26.897046637139397
744.5,28.32307014757032,31.880626124134153,28.940612280124355,26.896310361182373
745.0,28.324120792360077,31.874763519651196,28.938423865921948,26.895566555732103
745.5,28.325163273566602,31.8688888473431,28.9362267172624,26.894815225697812
746.0,28.326197592693177,31.8630021299943,28.934020841733172,26.89405637601004
746.5,28.327223751251154,31.857103390307316,28.9318062469153,26.89329001162048
747.0,28.328241750759844,31.851192650902988,28.92958294038351,26.892516137501445
747.5,28.32925159274663,31.845269934321152,28.927350929706392,26.891734758645896
748.0,28.33025327874668,31.839335263020757,28.92511022244622,26.89094588006691
748.5,28.3312468103033,31.833388659380546,28.92286082615925,26.890149506797627
749.0,28.33223218896751,31.82743014569934,28.920602748395652,26.889345643890806
749.5,28.333209416298416,31.821459744196375,28.918335996699568,26.888534296418698
750.0,28.334178493862964,31.815477477011882,28.91606057860929,26.88771546947271
750.5,28.335139423235887,31.80948336620736,28.91377650165714,26.886889168163236
751.0,28.336092205999876,31.803477433766034,28.911483773369696,26.886055397619202
751.5,28.33703684374541,31.797459701593198,28.90918240126763,26.885214162988063
752.0,28.337973338070867,31.791430191516667,28.906872392865978,26.88436546943541
752.5,28.338901690582304,31.78538892528718,28.9045537556741,26.883509322144732
753.0,28.33982190289362,31.77933592457873,28.90222649719567,26.882645726317207
753.5,28.340733976626495,31.77327121098898,28.899890624928844,26.881774687171458
754.0,28.34163791341041,31.76719480603964,28.897546146366153,26.880896209943273
754.5,28.34253371488245,31.76110673117688,28.895193068994672,26.880010299885384
755.0,28.343421382687552,31.755007007771667,28.892831400296075,26.87911696226729
755.5,28.344300918478268,31.748895657120215,28.89046114774652,26.87821620237486
756.0,28.34517232391488,31.742772700444277,28.88808231881694,26.87730802551033
756.5,28.34603560066529,31.736638158891594,28.885694920972867,26.876392436991864
757.0,28.346890750405066,31.73049205353624,28.88329896167454,26.875469442153417
757.5,28.34773777481746,31.724334405378954,28.880894448376978,26.87453904634458
758.0,28.348576675593222,31.7181652353475,28.878481388529963,26.873601254930236
758.5,28.349407454430832,31.711984564297154,28.876059789578107,26.87265607329033
759.0,28.35023011303622,31.705792413010954,28.873629658960965,26.871703506819813
759.5,28.351044653122926,31.699588802200026,28.871191004112916,26.87074356092819
760.0,28.35185107641206,31.6933737525041,28.86874383246328,26.869776241039574
760.5,28.35264938463223,31.687147284491743,28.86628815143638,26.868801552592174
761.0,28.353439579519545,31.68090941866069,28.86382396845147,26.867819501038355
761.5,28.354221662817565,31.674660175438362,28.861351290922926,26.866830091844236
762.0,28.35499563627741,31.66839957518198,28.858870126260115,26.86583333048958
762.5,28.355761501657582,31.66212763817913,28.85638048186746,26.864829222467563
763.0,28.356519260724042,31.655844384647935,28.853882365144614,26.863817773284552
763.5,28.35726891525013,31.64954983473757,28.851375783486333,26.862798988459986
764.0,28.35801046701664,31.643244008528484,28.84886074428249,26.861772873526036
764.5,28.358743917811694,31.636926926032743,28.84633725491824,26.860739434027494
765.0,28.359469269430747,31.630598607194372,28.843805322773903,26.8596986755216
765.5,28.360186523676703,31.624259071889753,28.84126495522503,26.858650603577757
766.0,28.36089568235974,31.617908339927965,28.8387161596425,26.857595223777423
766.5,28.361596747297313,31.611546431050954,28.83615894339249,26.856532541713875
767.0,28.36228972031421,31.605173364934103,28.833593313836502,26.855462562992045
767.5,28.362974603242435,31.598789161186346,28.83101927833127,26.854385293228347
768.0,28.363651397921274,31.59239383935062,28.82843684422903,26.853300738050393
768.5,28.364320106197283,31.585987418904153,28.825846018877257,26.852208903096937
769.0,28.364980729924127,31.579569919258745,28.82324680961898,26.851109794017646
