time_s,battery,motors,esc,shell
970.5,26.058660018763874,25.305988029835646,24.660536687743047,23.929192204590777
971.0,26.05582934067911,25.3002458074003,24.65637033202279,23.925776228196753
971.5,26.05299544530442,25.294510968635223,24.652205656746958,23.92236200670385
972.0,26.05015834061669,25.288783470643466,24.64804266211189,23.918949546940382
972.5,26.047318034575937,25.28306327086176,24.64388134832933,23.915538855543502
973.0,26.044474535125232,25.27735032705749,24.639721715625058,23.912129938962096
973.5,26.04162785019082,25.271644597325235,24.63556376423719,23.908722803459682
974.0,26.038777987681897,25.265946040083804,24.63140749441493,23.9053174551172
974.5,26.035924955490714,25.260254614072892,24.627252906417027,23.90191389983579
975.0,26.033068761492586,25.25457027835006,24.623100000510533,23.8985121433397
975.5,26.030209413545776,25.248892992287665,24.618948776969432,23.895112191178782
976.0,26.02734691949155,25.243222715569857,24.61479923607334,23.891714048731217
976.5,26.02448128715406,25.237559408189497,24.610651378106354,23.888317721206306
977.0,26.021612524340526,25.23190303044521,24.606505203355653,23.884923213646857
977.5,26.01874063884094,25.226253542938366,24.602360712110567,23.881530530931855
978.0,26.015865638428295,25.220610906570357,24.598217904661226,23.87813967777896
978.5,26.012987530858425,25.214975082539524,24.594076781297588,23.87475065874696
979.0,26.010106323870048,25.209346032338374,24.589937342308247,23.871363478238266
979.5,26.007222025184774,25.203723717750847,24.585799587979466,23.86797814050135
980.0,26.004334642507047,25.198108100849367,24.581663518594155,23.864594649632977
980.5,26.001444183524143,25.19249914399228,24.577529134430904,23.86121300958075
981.0,25.998550655906172,25.18689680982095,24.57339643576296,23.857833224145224
981.5,25.99565406730602,25.181301061257216,24.569265422857313,23.854455296982337
982.0,25.992754425359408,25.175711861500588,24.565136095973912,23.85107923160558
982.5,25.98985173768483,25.170129174025703,24.561008455364686,23.847705031388216
983.0,25.986946011883617,25.16455296257965,24.556882501272696,23.844332699565427
983.5,25.984037255539874,25.158983191179516,24.5527582339314,23.840962239236546
984.0,25.981125476220427,25.153419824109676,24.548635653563792,23.83759365336715
984.5,25.978210681474877,25.14786282591939,24.544514760381674,23.834226944791055
985.0,25.975292878835603,25.142312161420193,24.540395554584904,23.830862116212472
985.5,25.97237207581776,25.136767795683568,24.536278036360727,23.827499170208057
986.0,25.96944827991922,25.13122969403838,24.532162205883083,23.824138109228727
986.5,25.966521498620693,25.12569782206856,24.528048063311815,23.82077893560188
987.0,25.963591739385492,25.12017214561064,24.523935608792158,23.817421651533095
987.5,25.960659009659764,25.11465263075138,24.519824842454113,23.8140662591083
988.0,25.95772331687232,25.10913924382544,24.515715764411823,23.810712760295417
988.5,25.954784668434797,25.10363195141315,24.511608374762943,23.807361156946342
989.0,25.951843071741564,25.098130720338133,24.507502673588192,23.804011450798782
989.5,25.9488985341697,25.092635517665087,24.503398660950722,23.800663643478003
990.0,25.945951063079008,25.087146310697506,24.49929633689561,23.797317736498655
990.5,25.943000665812008,25.081663066975523,24.495195701449404,23.793973731266533
991.0,25.940047349694055,25.07618575427358,24.49109675461972,23.79063162908028
991.5,25.937091122033166,25.070714340598443,24.486999496394617,23.787291431133042
992.0,25.934131990120136,25.065248794186914,24.48290392674221,23.783953138514278
992.5,25.931169961228534,25.0597890835038,24.478810045610373,23.7806167522113
993.0,25.92820504261465,25.054335177239807,24.47471785292612,23.777282273110984
993.5,25.92523724151755,25.048887044309367,24.47062734859543,23.77394970200129
994.0,25.92226656515902,25.043444653848667,24.46653853250274,23.77061903957292
994.5,25.91929302074368,25.038007975213645,24.46245140451066,23.76729028642086
995.0,25.916316615458868,25.032576977977953,24.45836596445963,23.763963443045895
995.5,25.913337356474756,25.02715163193085,24.45428221216747,23.760638509856165
996.0,25.910355250944235,25.02173190707532,24.450200147429257,23.757315487168682
996.5,25.907370306003088,25.01631777362627,24.446119770016935,23.75399437521071
